date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2012-02-01,outer london,261397,E13000002,3878,NaN,0
2012-03-01,outer london,260217,E13000002,5411,NaN,0
2012-04-01,outer london,261426,E13000002,3326,NaN,0
2012-05-01,outer london,263628,E13000002,4167,NaN,0
2012-06-01,outer london,267855,E13000002,4658,NaN,0
2012-07-01,outer london,270718,E13000002,4841,NaN,0
2012-08-01,outer london,272010,E13000002,5261,NaN,0
2012-09-01,outer london,272343,E13000002,4393,NaN,0
2012-10-01,outer london,272555,E13000002,4795,NaN,0
2012-11-01,outer london,272232,E13000002,5165,NaN,0
2012-12-01,outer london,272916,E13000002,4475,NaN,0
2013-01-01,outer london,272940,E13000002,3764,NaN,0
2013-02-01,outer london,272864,E13000002,3931,NaN,0
2013-03-01,outer london,273228,E13000002,4515,NaN,0
2013-04-01,outer london,274815,E13000002,4190,NaN,0
2013-05-01,outer london,277958,E13000002,5107,NaN,0
2013-06-01,outer london,280600,E13000002,4962,NaN,0
2013-07-01,outer london,284014,E13000002,6102,NaN,0
2013-08-01,outer london,287478,E13000002,6475,NaN,0
2013-09-01,outer london,290390,E13000002,5837,NaN,0
2013-10-01,outer london,292254,E13000002,6648,NaN,0
2013-11-01,outer london,293991,E13000002,6718,NaN,0
2013-12-01,outer london,297099,E13000002,6169,NaN,0
2014-01-01,outer london,301242,E13000002,5809,NaN,0
2014-02-01,outer london,304738,E13000002,5597,NaN,0
2014-03-01,outer london,307979,E13000002,5612,NaN,0
2014-04-01,outer london,313806,E13000002,5659,NaN,0
2014-05-01,outer london,320352,E13000002,5965,NaN,0
2014-06-01,outer london,327717,E13000002,6161,NaN,0
2014-07-01,outer london,334424,E13000002,6772,NaN,0
2014-08-01,outer london,341526,E13000002,6782,NaN,0
2014-09-01,outer london,346341,E13000002,6392,NaN,0
2014-10-01,outer london,347870,E13000002,6658,NaN,0
2014-11-01,outer london,347994,E13000002,5686,NaN,0
2014-12-01,outer london,348665,E13000002,5955,NaN,0
2015-01-01,outer london,348673,E13000002,5043,NaN,0
2015-02-01,outer london,349499,E13000002,5029,NaN,0
2015-03-01,outer london,350559,E13000002,5374,NaN,0
2015-04-01,outer london,353110,E13000002,4961,NaN,0
2015-05-01,outer london,355717,E13000002,5479,NaN,0
2015-06-01,outer london,359886,E13000002,6375,NaN,0
2015-07-01,outer london,366101,E13000002,7431,NaN,0
2015-08-01,outer london,373092,E13000002,6349,NaN,0
2015-09-01,outer london,378841,E13000002,6663,NaN,0
2015-10-01,outer london,383465,E13000002,6826,NaN,0
2015-11-01,outer london,386808,E13000002,6233,NaN,0
2015-12-01,outer london,391612,E13000002,6095,NaN,0
2016-01-01,outer london,395627,E13000002,4921,NaN,0
2016-02-01,outer london,400431,E13000002,5117,NaN,0
2016-03-01,outer london,403845,E13000002,10456,NaN,0
2016-04-01,outer london,406940,E13000002,3461,NaN,0
2016-05-01,outer london,410966,E13000002,4125,NaN,0
2016-06-01,outer london,414608,E13000002,5064,NaN,0
2016-07-01,outer london,419288,E13000002,5259,NaN,0
2016-08-01,outer london,421382,E13000002,5462,NaN,0
2016-09-01,outer london,421397,E13000002,5295,NaN,0
2016-10-01,outer london,419810,E13000002,4967,NaN,0
2016-11-01,outer london,417765,E13000002,5042,NaN,0
2016-12-01,outer london,418403,E13000002,4999,NaN,0
2017-01-01,outer london,419564,E13000002,4073,NaN,0
2017-02-01,outer london,421117,E13000002,4321,NaN,0
2017-03-01,outer london,422510,E13000002,5327,NaN,0
2017-04-01,outer london,423456,E13000002,4160,NaN,0
2017-05-01,outer london,425571,E13000002,4613,NaN,0
2017-06-01,outer london,426715,E13000002,5366,NaN,0
2017-07-01,outer london,429518,E13000002,5096,NaN,0
2017-08-01,outer london,431207,E13000002,5508,NaN,0
2017-09-01,outer london,432669,E13000002,5048,NaN,0
2017-10-01,outer london,431629,E13000002,5011,NaN,0
2017-11-01,outer london,429386,E13000002,4847,NaN,0
2017-12-01,outer london,427693,E13000002,4725,NaN,0
2018-01-01,outer london,426583,E13000002,3914,NaN,0
2018-02-01,outer london,426693,E13000002,3781,NaN,0
2018-03-01,outer london,425584,E13000002,4502,NaN,0
2018-04-01,outer london,424520,E13000002,3969,NaN,0
2018-05-01,outer london,424992,E13000002,4149,NaN,0
2018-06-01,outer london,427835,E13000002,4860,NaN,0
2018-07-01,outer london,431482,E13000002,5143,NaN,0
2018-08-01,outer london,432352,E13000002,5562,NaN,0
2018-09-01,outer london,431722,E13000002,4702,NaN,0
2018-10-01,outer london,430291,E13000002,4942,NaN,0
2018-11-01,outer london,428278,E13000002,5023,NaN,0
2018-12-01,outer london,427128,E13000002,4112,NaN,0
2019-01-01,outer london,424913,E13000002,3750,NaN,0
2019-02-01,outer london,423931,E13000002,3713,NaN,0
2019-03-01,outer london,420086,E13000002,4085,NaN,0
2019-04-01,outer london,418651,E13000002,3672,NaN,0
2019-05-01,outer london,416468,E13000002,3927,NaN,0
2019-06-01,outer london,419626,E13000002,3851,NaN,0
2019-07-01,outer london,421871,E13000002,4355,NaN,0
2019-08-01,outer london,425249,E13000002,4937,NaN,0
2019-09-01,outer london,425650,E13000002,4105,NaN,0
2019-10-01,outer london,424913,E13000002,4429,NaN,0
2019-11-01,outer london,423302,E13000002,4207,NaN,0
2019-12-01,outer london,424774,E13000002,NaN,NaN,0
2012-01-01,north east,113011,E12000001,1694,NaN,0
2012-02-01,north east,113852,E12000001,1640,NaN,0
2012-03-01,north east,116622,E12000001,2368,NaN,0
2012-04-01,north east,116031,E12000001,1795,NaN,0
2012-05-01,north east,115601,E12000001,2160,NaN,0
2012-06-01,north east,117444,E12000001,2579,NaN,0
2012-07-01,north east,117137,E12000001,2104,NaN,0
2012-08-01,north east,119749,E12000001,2458,NaN,0
2012-09-01,north east,118194,E12000001,2015,NaN,0
2012-10-01,north east,116854,E12000001,2361,NaN,0
2012-11-01,north east,116777,E12000001,2502,NaN,0
2012-12-01,north east,114860,E12000001,2354,NaN,0
2013-01-01,north east,113585,E12000001,1582,NaN,0
2013-02-01,north east,112008,E12000001,1697,NaN,0
2013-03-01,north east,115161,E12000001,2212,NaN,0
2013-04-01,north east,115330,E12000001,2016,NaN,0
2013-05-01,north east,115849,E12000001,2618,NaN,0
2013-06-01,north east,115645,E12000001,2764,NaN,0
2013-07-01,north east,118564,E12000001,2698,NaN,0
2013-08-01,north east,120219,E12000001,2870,NaN,0
2013-09-01,north east,119140,E12000001,2651,NaN,0
2013-10-01,north east,112868,E12000001,2933,NaN,0
2013-11-01,north east,116456,E12000001,3237,NaN,0
2013-12-01,north east,116274,E12000001,3277,NaN,0
2014-01-01,north east,114531,E12000001,2614,NaN,0
2014-02-01,north east,114784,E12000001,2467,NaN,0
2014-03-01,north east,116317,E12000001,2830,NaN,0
2014-04-01,north east,118315,E12000001,2845,NaN,0
2014-05-01,north east,118613,E12000001,3236,NaN,0
2014-06-01,north east,121217,E12000001,3539,NaN,0
2014-07-01,north east,121279,E12000001,3228,NaN,0
2014-08-01,north east,121329,E12000001,3488,NaN,0
2014-09-01,north east,120251,E12000001,3115,NaN,0
2014-10-01,north east,118619,E12000001,3533,NaN,0
2014-11-01,north east,118778,E12000001,3293,NaN,0
2014-12-01,north east,118798,E12000001,3237,NaN,0
2015-01-01,north east,117156,E12000001,2417,NaN,0
2015-02-01,north east,118525,E12000001,2290,NaN,0
2015-03-01,north east,117578,E12000001,2829,NaN,0
2015-04-01,north east,121598,E12000001,2718,NaN,0
2015-05-01,north east,120610,E12000001,3303,NaN,0
2015-06-01,north east,122584,E12000001,3735,NaN,0
2015-07-01,north east,122669,E12000001,3739,NaN,0
2015-08-01,north east,123621,E12000001,3198,NaN,0
2015-09-01,north east,123304,E12000001,3289,NaN,0
2015-10-01,north east,121512,E12000001,3582,NaN,0
2015-11-01,north east,123032,E12000001,3403,NaN,0
2015-12-01,north east,123597,E12000001,3351,NaN,0
2016-01-01,north east,121096,E12000001,2451,NaN,0
2016-02-01,north east,121085,E12000001,2627,NaN,0
2016-03-01,north east,122837,E12000001,4535,NaN,0
2016-04-01,north east,122481,E12000001,2381,NaN,0
2016-05-01,north east,124696,E12000001,2756,NaN,0
2016-06-01,north east,126898,E12000001,3499,NaN,0
2016-07-01,north east,127710,E12000001,3511,NaN,0
2016-08-01,north east,126116,E12000001,3241,NaN,0
2016-09-01,north east,124781,E12000001,3370,NaN,0
2016-10-01,north east,124213,E12000001,3061,NaN,0
2016-11-01,north east,124910,E12000001,3366,NaN,0
2016-12-01,north east,126333,E12000001,3661,NaN,0
2017-01-01,north east,122055,E12000001,2581,NaN,0
2017-02-01,north east,124088,E12000001,2701,NaN,0
2017-03-01,north east,121858,E12000001,3530,NaN,0
2017-04-01,north east,124897,E12000001,3011,NaN,0
2017-05-01,north east,127074,E12000001,3088,NaN,0
2017-06-01,north east,128096,E12000001,4245,NaN,0
2017-07-01,north east,127983,E12000001,3452,NaN,0
2017-08-01,north east,129738,E12000001,3486,NaN,0
2017-09-01,north east,127527,E12000001,3562,NaN,0
2017-10-01,north east,128590,E12000001,3537,NaN,0
2017-11-01,north east,127126,E12000001,3661,NaN,0
2017-12-01,north east,130118,E12000001,3664,NaN,0
2018-01-01,north east,124169,E12000001,2523,NaN,0
2018-02-01,north east,126444,E12000001,2535,NaN,0
2018-03-01,north east,124038,E12000001,3213,NaN,0
2018-04-01,north east,128330,E12000001,2867,NaN,0
2018-05-01,north east,128840,E12000001,3301,NaN,0
2018-06-01,north east,128049,E12000001,4049,NaN,0
2018-07-01,north east,131245,E12000001,3449,NaN,0
2018-08-01,north east,130376,E12000001,3935,NaN,0
2018-09-01,north east,130223,E12000001,3115,NaN,0
2018-10-01,north east,130709,E12000001,3557,NaN,0
2018-11-01,north east,128885,E12000001,3824,NaN,0
2018-12-01,north east,128859,E12000001,3349,NaN,0
2019-01-01,north east,125448,E12000001,2538,NaN,0
2019-02-01,north east,124567,E12000001,2618,NaN,0
2019-03-01,north east,124963,E12000001,3309,NaN,0
2019-04-01,north east,129094,E12000001,2792,NaN,0
2019-05-01,north east,128846,E12000001,3288,NaN,0
2019-06-01,north east,129606,E12000001,3559,NaN,0
2019-07-01,north east,129737,E12000001,3393,NaN,0
2019-08-01,north east,131693,E12000001,3579,NaN,0
2019-09-01,north east,131941,E12000001,3084,NaN,0
2019-10-01,north east,129324,E12000001,3178,NaN,0
2019-11-01,north east,129646,E12000001,3453,NaN,0
2019-12-01,north east,129959,E12000001,NaN,NaN,0
2012-01-01,north west,125780,E12000002,4594,NaN,0
2012-02-01,north west,127311,E12000002,4708,NaN,0
2012-03-01,north west,127820,E12000002,6407,NaN,0
2012-04-01,north west,128284,E12000002,4826,NaN,0
2012-05-01,north west,127459,E12000002,5600,NaN,0
2012-06-01,north west,129810,E12000002,6123,NaN,0
2012-07-01,north west,129030,E12000002,6239,NaN,0
2012-08-01,north west,130137,E12000002,6662,NaN,0
2012-09-01,north west,129970,E12000002,5423,NaN,0
2012-10-01,north west,126997,E12000002,6120,NaN,0
2012-11-01,north west,128922,E12000002,6785,NaN,0
2012-12-01,north west,127862,E12000002,5992,NaN,0
2013-01-01,north west,124578,E12000002,4608,NaN,0
2013-02-01,north west,127100,E12000002,4966,NaN,0
2013-03-01,north west,126970,E12000002,6014,NaN,0
2013-04-01,north west,127515,E12000002,5557,NaN,0
2013-05-01,north west,128085,E12000002,7378,NaN,0
2013-06-01,north west,129600,E12000002,7102,NaN,0
2013-07-01,north west,129713,E12000002,7851,NaN,0
2013-08-01,north west,131532,E12000002,8325,NaN,0
2013-09-01,north west,131408,E12000002,7364,NaN,0
2013-10-01,north west,129085,E12000002,8282,NaN,0
2013-11-01,north west,130047,E12000002,9452,NaN,0
2013-12-01,north west,131350,E12000002,8802,NaN,0
2014-01-01,north west,129790,E12000002,7391,NaN,0
2014-02-01,north west,131370,E12000002,7415,NaN,0
2014-03-01,north west,130061,E12000002,8139,NaN,0
2014-04-01,north west,133616,E12000002,8203,NaN,0
2014-05-01,north west,134136,E12000002,9238,NaN,0
2014-06-01,north west,135870,E12000002,9386,NaN,0
2014-07-01,north west,136629,E12000002,9619,NaN,0
2014-08-01,north west,138230,E12000002,9847,NaN,0
2014-09-01,north west,138050,E12000002,8962,NaN,0
2014-10-01,north west,137383,E12000002,10070,NaN,0
2014-11-01,north west,136864,E12000002,8608,NaN,0
2014-12-01,north west,136688,E12000002,9144,NaN,0
2015-01-01,north west,136041,E12000002,6522,NaN,0
2015-02-01,north west,137141,E12000002,7063,NaN,0
2015-03-01,north west,135261,E12000002,8391,NaN,0
2015-04-01,north west,137256,E12000002,7762,NaN,0
2015-05-01,north west,139668,E12000002,9106,NaN,0
2015-06-01,north west,139138,E12000002,9844,NaN,0
2015-07-01,north west,141510,E12000002,11048,NaN,0
2015-08-01,north west,142463,E12000002,9861,NaN,0
2015-09-01,north west,142769,E12000002,9734,NaN,0
2015-10-01,north west,142082,E12000002,10998,NaN,0
2015-11-01,north west,142829,E12000002,9764,NaN,0
2015-12-01,north west,142866,E12000002,9806,NaN,0
2016-01-01,north west,143139,E12000002,7255,NaN,0
2016-02-01,north west,143009,E12000002,8119,NaN,0
2016-03-01,north west,141447,E12000002,14602,NaN,0
2016-04-01,north west,146681,E12000002,7127,NaN,0
2016-05-01,north west,147753,E12000002,7780,NaN,0
2016-06-01,north west,148176,E12000002,9313,NaN,0
2016-07-01,north west,150341,E12000002,10423,NaN,0
2016-08-01,north west,150174,E12000002,10215,NaN,0
2016-09-01,north west,150038,E12000002,9874,NaN,0
2016-10-01,north west,148332,E12000002,9427,NaN,0
2016-11-01,north west,149723,E12000002,10014,NaN,0
2016-12-01,north west,149560,E12000002,10679,NaN,0
2017-01-01,north west,149371,E12000002,7558,NaN,0
2017-02-01,north west,150960,E12000002,8018,NaN,0
2017-03-01,north west,149615,E12000002,10049,NaN,0
2017-04-01,north west,152217,E12000002,8078,NaN,0
2017-05-01,north west,153126,E12000002,9525,NaN,0
2017-06-01,north west,155061,E12000002,11140,NaN,0
2017-07-01,north west,156761,E12000002,10112,NaN,0
2017-08-01,north west,158252,E12000002,10927,NaN,0
2017-09-01,north west,157751,E12000002,10879,NaN,0
2017-10-01,north west,157301,E12000002,10428,NaN,0
2017-11-01,north west,157804,E12000002,10652,NaN,0
2017-12-01,north west,158863,E12000002,10472,NaN,0
2018-01-01,north west,155596,E12000002,7548,NaN,0
2018-02-01,north west,157519,E12000002,8121,NaN,0
2018-03-01,north west,155625,E12000002,9632,NaN,0
2018-04-01,north west,157768,E12000002,8142,NaN,0
2018-05-01,north west,158823,E12000002,9330,NaN,0
2018-06-01,north west,160314,E12000002,10893,NaN,0
2018-07-01,north west,162345,E12000002,9837,NaN,0
2018-08-01,north west,163092,E12000002,11323,NaN,0
2018-09-01,north west,163068,E12000002,9316,NaN,0
2018-10-01,north west,163846,E12000002,10798,NaN,0
2018-11-01,north west,163173,E12000002,11484,NaN,0
2018-12-01,north west,162823,E12000002,9324,NaN,0
2019-01-01,north west,161409,E12000002,7213,NaN,0
2019-02-01,north west,162261,E12000002,8366,NaN,0
2019-03-01,north west,160895,E12000002,9313,NaN,0
2019-04-01,north west,162455,E12000002,8434,NaN,0
2019-05-01,north west,164148,E12000002,9520,NaN,0
2019-06-01,north west,163828,E12000002,9311,NaN,0
2019-07-01,north west,165940,E12000002,9547,NaN,0
2019-08-01,north west,167430,E12000002,10357,NaN,0
2019-09-01,north west,166804,E12000002,8913,NaN,0
2019-10-01,north west,166784,E12000002,9550,NaN,0
2019-11-01,north west,165921,E12000002,9471,NaN,0
2019-12-01,north west,167285,E12000002,NaN,NaN,0
2012-01-01,yorks and the humber,126763,E12000003,3593,NaN,0
2012-02-01,yorks and the humber,127906,E12000003,3667,NaN,0
2012-03-01,yorks and the humber,128570,E12000003,4957,NaN,0
2012-04-01,yorks and the humber,128045,E12000003,3828,NaN,0
2012-05-01,yorks and the humber,129642,E12000003,4541,NaN,0
2012-06-01,yorks and the humber,130979,E12000003,5230,NaN,0
2012-07-01,yorks and the humber,131167,E12000003,4850,NaN,0
2012-08-01,yorks and the humber,131781,E12000003,5376,NaN,0
2012-09-01,yorks and the humber,130579,E12000003,4355,NaN,0
2012-10-01,yorks and the humber,129217,E12000003,4971,NaN,0
2012-11-01,yorks and the humber,130287,E12000003,5559,NaN,0
2012-12-01,yorks and the humber,129701,E12000003,4900,NaN,0
2013-01-01,yorks and the humber,125516,E12000003,3486,NaN,0
2013-02-01,yorks and the humber,128099,E12000003,3807,NaN,0
2013-03-01,yorks and the humber,127679,E12000003,4854,NaN,0
2013-04-01,yorks and the humber,127980,E12000003,4349,NaN,0
2013-05-01,yorks and the humber,130027,E12000003,5750,NaN,0
2013-06-01,yorks and the humber,130724,E12000003,5685,NaN,0
2013-07-01,yorks and the humber,131471,E12000003,6008,NaN,0
2013-08-01,yorks and the humber,131934,E12000003,6642,NaN,0
2013-09-01,yorks and the humber,133207,E12000003,5727,NaN,0
2013-10-01,yorks and the humber,130967,E12000003,6741,NaN,0
2013-11-01,yorks and the humber,131770,E12000003,7343,NaN,0
2013-12-01,yorks and the humber,133265,E12000003,6882,NaN,0
2014-01-01,yorks and the humber,131526,E12000003,5704,NaN,0
2014-02-01,yorks and the humber,133566,E12000003,5708,NaN,0
2014-03-01,yorks and the humber,131800,E12000003,5956,NaN,0
2014-04-01,yorks and the humber,135527,E12000003,6283,NaN,0
2014-05-01,yorks and the humber,136372,E12000003,7081,NaN,0
2014-06-01,yorks and the humber,136406,E12000003,7417,NaN,0
2014-07-01,yorks and the humber,138056,E12000003,7335,NaN,0
2014-08-01,yorks and the humber,139749,E12000003,7887,NaN,0
2014-09-01,yorks and the humber,137813,E12000003,6960,NaN,0
2014-10-01,yorks and the humber,138639,E12000003,7832,NaN,0
2014-11-01,yorks and the humber,138291,E12000003,6661,NaN,0
2014-12-01,yorks and the humber,139199,E12000003,6965,NaN,0
2015-01-01,yorks and the humber,136169,E12000003,4757,NaN,0
2015-02-01,yorks and the humber,136993,E12000003,5130,NaN,0
2015-03-01,yorks and the humber,137740,E12000003,6071,NaN,0
2015-04-01,yorks and the humber,138435,E12000003,5786,NaN,0
2015-05-01,yorks and the humber,141654,E12000003,6955,NaN,0
2015-06-01,yorks and the humber,141872,E12000003,7367,NaN,0
2015-07-01,yorks and the humber,144733,E12000003,8227,NaN,0
2015-08-01,yorks and the humber,145313,E12000003,7489,NaN,0
2015-09-01,yorks and the humber,144635,E12000003,7165,NaN,0
2015-10-01,yorks and the humber,144325,E12000003,8067,NaN,0
2015-11-01,yorks and the humber,145036,E12000003,7271,NaN,0
2015-12-01,yorks and the humber,145531,E12000003,7426,NaN,0
2016-01-01,yorks and the humber,144594,E12000003,5378,NaN,0
2016-02-01,yorks and the humber,145064,E12000003,5777,NaN,0
2016-03-01,yorks and the humber,143824,E12000003,10252,NaN,0
2016-04-01,yorks and the humber,148145,E12000003,5329,NaN,0
2016-05-01,yorks and the humber,148712,E12000003,5981,NaN,0
2016-06-01,yorks and the humber,150349,E12000003,7170,NaN,0
2016-07-01,yorks and the humber,151334,E12000003,7520,NaN,0
2016-08-01,yorks and the humber,151486,E12000003,7748,NaN,0
2016-09-01,yorks and the humber,150519,E12000003,7277,NaN,0
2016-10-01,yorks and the humber,150358,E12000003,6568,NaN,0
2016-11-01,yorks and the humber,151219,E12000003,7111,NaN,0
2016-12-01,yorks and the humber,152583,E12000003,7761,NaN,0
2017-01-01,yorks and the humber,148916,E12000003,5376,NaN,0
2017-02-01,yorks and the humber,150721,E12000003,5946,NaN,0
2017-03-01,yorks and the humber,149660,E12000003,7324,NaN,0
2017-04-01,yorks and the humber,153248,E12000003,6251,NaN,0
2017-05-01,yorks and the humber,154547,E12000003,6928,NaN,0
2017-06-01,yorks and the humber,155802,E12000003,8581,NaN,0
2017-07-01,yorks and the humber,156514,E12000003,7772,NaN,0
2017-08-01,yorks and the humber,158077,E12000003,8051,NaN,0
2017-09-01,yorks and the humber,157934,E12000003,7655,NaN,0
2017-10-01,yorks and the humber,156897,E12000003,7820,NaN,0
2017-11-01,yorks and the humber,157088,E12000003,7833,NaN,0
2017-12-01,yorks and the humber,158435,E12000003,7722,NaN,0
2018-01-01,yorks and the humber,155888,E12000003,5528,NaN,0
2018-02-01,yorks and the humber,155694,E12000003,5757,NaN,0
2018-03-01,yorks and the humber,156466,E12000003,6950,NaN,0
2018-04-01,yorks and the humber,157431,E12000003,6050,NaN,0
2018-05-01,yorks and the humber,159541,E12000003,6941,NaN,0
2018-06-01,yorks and the humber,160484,E12000003,8050,NaN,0
2018-07-01,yorks and the humber,162020,E12000003,7453,NaN,0
2018-08-01,yorks and the humber,164088,E12000003,8480,NaN,0
2018-09-01,yorks and the humber,162180,E12000003,6862,NaN,0
2018-10-01,yorks and the humber,161759,E12000003,7823,NaN,0
2018-11-01,yorks and the humber,161419,E12000003,8454,NaN,0
2018-12-01,yorks and the humber,162267,E12000003,7396,NaN,0
2019-01-01,yorks and the humber,160341,E12000003,5646,NaN,0
2019-02-01,yorks and the humber,159347,E12000003,6185,NaN,0
2019-03-01,yorks and the humber,160950,E12000003,6787,NaN,0
2019-04-01,yorks and the humber,162101,E12000003,6392,NaN,0
2019-05-01,yorks and the humber,162401,E12000003,6977,NaN,0
2019-06-01,yorks and the humber,163631,E12000003,7086,NaN,0
2019-07-01,yorks and the humber,165047,E12000003,7306,NaN,0
2019-08-01,yorks and the humber,165704,E12000003,7686,NaN,0
2019-09-01,yorks and the humber,165362,E12000003,6567,NaN,0
2019-10-01,yorks and the humber,166669,E12000003,7163,NaN,0
2019-11-01,yorks and the humber,164530,E12000003,7117,NaN,0
2019-12-01,yorks and the humber,166932,E12000003,NaN,NaN,0
2012-01-01,east midlands,136369,E12000004,3558,NaN,0
2012-02-01,east midlands,136102,E12000004,3545,NaN,0
2012-03-01,east midlands,137025,E12000004,4887,NaN,0
2012-04-01,east midlands,138440,E12000004,3675,NaN,0
2012-05-01,east midlands,138251,E12000004,4481,NaN,0
2012-06-01,east midlands,139459,E12000004,5134,NaN,0
2012-07-01,east midlands,140983,E12000004,4761,NaN,0
2012-08-01,east midlands,139793,E12000004,5338,NaN,0
2012-09-01,east midlands,139262,E12000004,4117,NaN,0
2012-10-01,east midlands,139395,E12000004,4930,NaN,0
2012-11-01,east midlands,139511,E12000004,5315,NaN,0
2012-12-01,east midlands,138977,E12000004,4746,NaN,0
2013-01-01,east midlands,137537,E12000004,3447,NaN,0
2013-02-01,east midlands,137599,E12000004,3522,NaN,0
2013-03-01,east midlands,138562,E12000004,4585,NaN,0
2013-04-01,east midlands,139314,E12000004,4258,NaN,0
2013-05-01,east midlands,141012,E12000004,5780,NaN,0
2013-06-01,east midlands,141367,E12000004,5591,NaN,0
2013-07-01,east midlands,142534,E12000004,5910,NaN,0
2013-08-01,east midlands,144030,E12000004,6566,NaN,0
2013-09-01,east midlands,143553,E12000004,5592,NaN,0
2013-10-01,east midlands,144444,E12000004,6226,NaN,0
2013-11-01,east midlands,143522,E12000004,7336,NaN,0
2013-12-01,east midlands,145942,E12000004,7029,NaN,0
2014-01-01,east midlands,145261,E12000004,5578,NaN,0
2014-02-01,east midlands,146741,E12000004,5651,NaN,0
2014-03-01,east midlands,146448,E12000004,5780,NaN,0
2014-04-01,east midlands,149319,E12000004,6261,NaN,0
2014-05-01,east midlands,150008,E12000004,7009,NaN,0
2014-06-01,east midlands,151454,E12000004,7108,NaN,0
2014-07-01,east midlands,152658,E12000004,7401,NaN,0
2014-08-01,east midlands,155033,E12000004,7929,NaN,0
2014-09-01,east midlands,155263,E12000004,6712,NaN,0
2014-10-01,east midlands,154170,E12000004,7725,NaN,0
2014-11-01,east midlands,154009,E12000004,6398,NaN,0
2014-12-01,east midlands,153904,E12000004,6970,NaN,0
2015-01-01,east midlands,153669,E12000004,4865,NaN,0
2015-02-01,east midlands,154210,E12000004,5071,NaN,0
2015-03-01,east midlands,154728,E12000004,5751,NaN,0
2015-04-01,east midlands,155680,E12000004,5438,NaN,0
2015-05-01,east midlands,157709,E12000004,6611,NaN,0
2015-06-01,east midlands,158960,E12000004,7535,NaN,0
2015-07-01,east midlands,161180,E12000004,7835,NaN,0
2015-08-01,east midlands,163208,E12000004,7429,NaN,0
2015-09-01,east midlands,162174,E12000004,7073,NaN,0
2015-10-01,east midlands,163771,E12000004,8037,NaN,0
2015-11-01,east midlands,164460,E12000004,7281,NaN,0
2015-12-01,east midlands,165081,E12000004,7640,NaN,0
2016-01-01,east midlands,164946,E12000004,5414,NaN,0
2016-02-01,east midlands,164383,E12000004,5805,NaN,0
2016-03-01,east midlands,165175,E12000004,10702,NaN,0
2016-04-01,east midlands,167913,E12000004,5087,NaN,0
2016-05-01,east midlands,168771,E12000004,5824,NaN,0
2016-06-01,east midlands,170091,E12000004,7044,NaN,0
2016-07-01,east midlands,171782,E12000004,7101,NaN,0
2016-08-01,east midlands,172649,E12000004,7540,NaN,0
2016-09-01,east midlands,173272,E12000004,7437,NaN,0
2016-10-01,east midlands,172479,E12000004,6766,NaN,0
2016-11-01,east midlands,173872,E12000004,7172,NaN,0
2016-12-01,east midlands,174665,E12000004,7739,NaN,0
2017-01-01,east midlands,172959,E12000004,5178,NaN,0
2017-02-01,east midlands,175110,E12000004,5420,NaN,0
2017-03-01,east midlands,174956,E12000004,6958,NaN,0
2017-04-01,east midlands,177942,E12000004,5864,NaN,0
2017-05-01,east midlands,178966,E12000004,6544,NaN,0
2017-06-01,east midlands,180204,E12000004,8030,NaN,0
2017-07-01,east midlands,183172,E12000004,7121,NaN,0
2017-08-01,east midlands,182763,E12000004,7580,NaN,0
2017-09-01,east midlands,183816,E12000004,7393,NaN,0
2017-10-01,east midlands,184044,E12000004,7433,NaN,0
2017-11-01,east midlands,183974,E12000004,7333,NaN,0
2017-12-01,east midlands,184942,E12000004,7401,NaN,0
2018-01-01,east midlands,184574,E12000004,5336,NaN,0
2018-02-01,east midlands,187235,E12000004,5509,NaN,0
2018-03-01,east midlands,184845,E12000004,6451,NaN,0
2018-04-01,east midlands,187276,E12000004,5709,NaN,0
2018-05-01,east midlands,188826,E12000004,6536,NaN,0
2018-06-01,east midlands,189259,E12000004,7596,NaN,0
2018-07-01,east midlands,191231,E12000004,6788,NaN,0
2018-08-01,east midlands,192610,E12000004,8115,NaN,0
2018-09-01,east midlands,194049,E12000004,6519,NaN,0
2018-10-01,east midlands,191625,E12000004,7422,NaN,0
2018-11-01,east midlands,192969,E12000004,7851,NaN,0
2018-12-01,east midlands,191781,E12000004,6789,NaN,0
2019-01-01,east midlands,191237,E12000004,5024,NaN,0
2019-02-01,east midlands,190985,E12000004,5503,NaN,0
2019-03-01,east midlands,190795,E12000004,6099,NaN,0
2019-04-01,east midlands,191721,E12000004,5774,NaN,0
2019-05-01,east midlands,192243,E12000004,6350,NaN,0
2019-06-01,east midlands,192192,E12000004,6576,NaN,0
2019-07-01,east midlands,193677,E12000004,6543,NaN,0
2019-08-01,east midlands,195129,E12000004,7055,NaN,0
2019-09-01,east midlands,195107,E12000004,6256,NaN,0
2019-10-01,east midlands,194961,E12000004,6454,NaN,0
2019-11-01,east midlands,195515,E12000004,6518,NaN,0
2019-12-01,east midlands,196534,E12000004,NaN,NaN,0
2012-01-01,west midlands,145071,E12000005,3688,NaN,0
2012-02-01,west midlands,143615,E12000005,3769,NaN,0
2012-03-01,west midlands,144779,E12000005,5350,NaN,0
2012-04-01,west midlands,144490,E12000005,3737,NaN,0
2012-05-01,west midlands,144126,E12000005,4490,NaN,0
2012-06-01,west midlands,147713,E12000005,5205,NaN,0
2012-07-01,west midlands,147399,E12000005,4909,NaN,0
2012-08-01,west midlands,147401,E12000005,5469,NaN,0
2012-09-01,west midlands,147227,E12000005,4382,NaN,0
